%time(s);  Meter 1;   Meter 2;   none;,Col2,Col3,Col4
2.464000000000000000e+03,1.921000000000000041e+00,2.290000000000000036e+00,0.000000000000000000e+00
2.464000000000000000e+03,1.921999999999999931e+00,2.289000000000000146e+00,0.000000000000000000e+00
2.465000000000000000e+03,1.923000000000000043e+00,2.287999999999999812e+00,0.000000000000000000e+00
2.465000000000000000e+03,1.923999999999999932e+00,2.286999999999999922e+00,0.000000000000000000e+00
2.465000000000000000e+03,1.923999999999999932e+00,2.286000000000000032e+00,0.000000000000000000e+00
2.465000000000000000e+03,1.925000000000000044e+00,2.281000000000000139e+00,0.000000000000000000e+00
2.465000000000000000e+03,1.927000000000000046e+00,2.277000000000000135e+00,0.000000000000000000e+00
2.466000000000000000e+03,1.927999999999999936e+00,2.266000000000000014e+00,0.000000000000000000e+00
2.466000000000000000e+03,1.929000000000000048e+00,2.263999999999999790e+00,0.000000000000000000e+00
2.466000000000000000e+03,1.929000000000000048e+00,2.259999999999999787e+00,0.000000000000000000e+00
2.466000000000000000e+03,1.929000000000000048e+00,2.258000000000000007e+00,0.000000000000000000e+00
2.466000000000000000e+03,1.929999999999999938e+00,2.258000000000000007e+00,0.000000000000000000e+00
2.466000000000000000e+03,1.929999999999999938e+00,2.258000000000000007e+00,0.000000000000000000e+00
2.467000000000000000e+03,1.927999999999999936e+00,2.258000000000000007e+00,0.000000000000000000e+00
2.467000000000000000e+03,1.927000000000000046e+00,2.258999999999999897e+00,0.000000000000000000e+00
2.467000000000000000e+03,1.925999999999999934e+00,2.261000000000000121e+00,0.000000000000000000e+00
2.467000000000000000e+03,1.925000000000000044e+00,2.262000000000000011e+00,0.000000000000000000e+00
2.467000000000000000e+03,1.923999999999999932e+00,2.262999999999999901e+00,0.000000000000000000e+00
2.467000000000000000e+03,1.923999999999999932e+00,2.263999999999999790e+00,0.000000000000000000e+00
2.467000000000000000e+03,1.923000000000000043e+00,2.266000000000000014e+00,0.000000000000000000e+00
2.467000000000000000e+03,1.921999999999999931e+00,2.266999999999999904e+00,0.000000000000000000e+00
2.468000000000000000e+03,1.919999999999999929e+00,2.270999999999999908e+00,0.000000000000000000e+00
2.468000000000000000e+03,1.919000000000000039e+00,2.271999999999999797e+00,0.000000000000000000e+00
2.468000000000000000e+03,1.917999999999999927e+00,2.274000000000000021e+00,0.000000000000000000e+00
2.468000000000000000e+03,1.915999999999999925e+00,2.274999999999999911e+00,0.000000000000000000e+00
2.468000000000000000e+03,1.915000000000000036e+00,2.275999999999999801e+00,0.000000000000000000e+00
2.468000000000000000e+03,1.913999999999999924e+00,2.277000000000000135e+00,0.000000000000000000e+00
2.468000000000000000e+03,1.913999999999999924e+00,2.277000000000000135e+00,0.000000000000000000e+00
2.468000000000000000e+03,1.913000000000000034e+00,2.278000000000000025e+00,0.000000000000000000e+00
2.469000000000000000e+03,1.911000000000000032e+00,2.278000000000000025e+00,0.000000000000000000e+00
2.469000000000000000e+03,1.909999999999999920e+00,2.278000000000000025e+00,0.000000000000000000e+00
2.469000000000000000e+03,1.907999999999999918e+00,2.278999999999999915e+00,0.000000000000000000e+00
2.469000000000000000e+03,1.907999999999999918e+00,2.278999999999999915e+00,0.000000000000000000e+00
2.469000000000000000e+03,1.907999999999999918e+00,2.278999999999999915e+00,0.000000000000000000e+00
2.469000000000000000e+03,1.905000000000000027e+00,2.281000000000000139e+00,0.000000000000000000e+00
2.469000000000000000e+03,1.903999999999999915e+00,2.282000000000000028e+00,0.000000000000000000e+00
2.470000000000000000e+03,1.903000000000000025e+00,2.283999999999999808e+00,0.000000000000000000e+00
2.470000000000000000e+03,1.899000000000000021e+00,2.289000000000000146e+00,0.000000000000000000e+00
2.470000000000000000e+03,1.897000000000000020e+00,2.290000000000000036e+00,0.000000000000000000e+00
2.470000000000000000e+03,1.895999999999999908e+00,2.294999999999999929e+00,0.000000000000000000e+00
2.470000000000000000e+03,1.893999999999999906e+00,2.297000000000000153e+00,0.000000000000000000e+00
2.470000000000000000e+03,1.893000000000000016e+00,2.298999999999999932e+00,0.000000000000000000e+00
2.471000000000000000e+03,1.891999999999999904e+00,2.303999999999999826e+00,0.000000000000000000e+00
2.471000000000000000e+03,1.885999999999999899e+00,2.305000000000000160e+00,0.000000000000000000e+00
2.471000000000000000e+03,1.885000000000000009e+00,2.303999999999999826e+00,0.000000000000000000e+00
2.471000000000000000e+03,1.883000000000000007e+00,2.302999999999999936e+00,0.000000000000000000e+00
2.471000000000000000e+03,1.883000000000000007e+00,2.302000000000000046e+00,0.000000000000000000e+00
2.472000000000000000e+03,1.883999999999999897e+00,2.299999999999999822e+00,0.000000000000000000e+00
2.472000000000000000e+03,1.885000000000000009e+00,2.298999999999999932e+00,0.000000000000000000e+00
2.472000000000000000e+03,1.885000000000000009e+00,2.298999999999999932e+00,0.000000000000000000e+00
2.472000000000000000e+03,1.883999999999999897e+00,2.299999999999999822e+00,0.000000000000000000e+00
2.472000000000000000e+03,1.885000000000000009e+00,2.299999999999999822e+00,0.000000000000000000e+00
2.472000000000000000e+03,1.885000000000000009e+00,2.301000000000000156e+00,0.000000000000000000e+00
2.472000000000000000e+03,1.889000000000000012e+00,2.299999999999999822e+00,0.000000000000000000e+00
